"No.","Time","Source","Destination","Protocol","Length","Info"
"124303","18035.039145","172.16.0.1","10.0.0.10","ICMP","493","Echo (ping) reply"
"124304","18035.119872","172.16.0.1","10.0.0.11","ICMP","1266","Destination unreachable"
"124305","18035.21061","192.168.1.11","192.168.2.10","UDP","1058","38431  >  13335 Len=1016"
"124306","18035.275085","192.168.1.10","10.1.0.10","GTPv2","774","Create Session Response"
"124307","18035.325085","10.0.0.2","172.16.1.1","NAS-5GS","821","Authentication Failure"
"124308","18035.401116","172.16.0.2","10.0.0.11","UDP","1389","27886  >  57075 Len=1347"
"124309","18035.451116","172.16.0.1","10.1.0.11","GTPv2","663","Create Session Response"
"124310","18035.541782","10.0.0.1","10.0.0.11","DNS","957","Standard query response"
"124311","18035.591782","192.168.1.11","10.0.0.11","DNS","866","Standard query"
"124312","18035.641782","10.0.0.1","172.16.1.1","NAS-5GS","1432","Service Reject"
"124313","18035.840769","192.168.1.11","10.1.0.10","GTPv2","1296","Create Session Response"
"124314","18035.968815","192.168.1.11","192.168.2.10","NGAP","1205","NGSetupRequest"
"124315","18036.100555","10.1.0.2","10.0.0.11","NAS-5GS","869","Service Reject"
"124316","18036.228155","192.168.1.11","172.16.1.1","ICMP","1440","Echo (ping) reply"
"124317","18036.342855","10.1.0.2","10.0.0.10","NGAP","485","NGSetupRequest"
"124318","18036.392855","10.1.0.2","172.16.1.2","HTTP/2","398","47421  >  17708 Len=356"
"124319","18036.559683","10.0.0.2","172.16.1.1","NAS-5GS","305","Registration Request"
"124320","18036.706152","192.168.1.10","10.1.0.11","PFCP","787","Heartbeat Request"
"124321","18036.756152","172.16.0.1","172.16.1.2","NAS-5GS","1415","Registration Request"
"124322","18036.819595","10.1.0.2","10.0.0.10","RRC","584","RRCReconfigurationComplete"
"124323","18036.869595","10.0.0.2","10.0.0.11","RRC","1066","RRCReconfigurationComplete"
"124324","18036.919595","10.0.0.1","172.16.1.1","DNS","558","Standard query response"
"124325","18036.969595","172.16.0.1","192.168.2.11","UDP","1171","16778  >  4385 Len=1129"
"124326","18037.019595","172.16.0.2","10.1.0.11","NGAP","498","InitialUEMessage"
"124327","18037.069595","172.16.0.1","192.168.2.10","HTTP/2","983","51648  >  43738 Len=941"
"124328","18037.119595","10.0.0.2","172.16.1.1","NAS-5GS","493","Authentication Failure"
"124329","18037.169595","10.0.0.1","172.16.1.1","NGAP","614","NGSetupRequest"
"124330","18037.219595","172.16.0.1","172.16.1.2","NGAP","468","NGSetupRequest"
"124331","18037.269595","172.16.0.2","192.168.2.10","HTTP/2","1440","35023  >  42910 Len=1398"
"124332","18037.340633","192.168.1.11","10.0.0.11","NAS-5GS","324","Authentication Failure"
"124333","18037.480487","10.1.0.1","172.16.1.1","HTTP/2","460","36268  >  20622 Len=418"
"124334","18037.540233","172.16.0.2","10.1.0.11","PFCP","1495","Session Establishment Request"
"124335","18037.590233","172.16.0.1","192.168.2.11","DNS","915","Standard query"
"124336","18037.773414","10.1.0.1","192.168.2.10","NGAP","669","NGSetupRequest"
"124337","18037.823414","192.168.1.10","10.1.0.10","NGAP","320","PathSwitchRequest"
"124338","18037.896576","10.1.0.1","192.168.2.10","NGAP","237","InitialUEMessage"
"124339","18038.044477","192.168.1.11","172.16.1.1","ICMP","896","Echo (ping) reply"
"124340","18038.094477","10.1.0.2","10.0.0.10","ICMP","423","Destination unreachable"
"124341","18038.144477","192.168.1.11","192.168.2.10","NGAP","321","InitialUEMessage"
"124342","18038.194477","10.0.0.2","10.1.0.11","HTTP/2","481","46768  >  54366 Len=439"
"124343","18038.288714","10.0.0.1","10.1.0.11","HTTP/2","816","9394  >  42435 Len=774"
"124344","18038.48886","192.168.1.10","172.16.1.2","UDP","463","10877  >  58592 Len=421"
"124345","18038.53886","10.0.0.2","10.1.0.10","UDP","825","9651  >  24109 Len=783"
"124346","18038.58886","10.1.0.1","172.16.1.1","NGAP","847","NGSetupRequest"
"124347","18038.650051","10.1.0.2","10.1.0.11","NAS-5GS","81","Deregistration Request"
"124348","18038.700051","192.168.1.10","192.168.2.10","PFCP","85","Session Establishment Request"
"124349","18038.915152","192.168.1.10","10.0.0.10","RRC","140","RRCReconfigurationComplete"
"124350","18038.965152","10.0.0.1","10.1.0.11","NGAP","1495","NGSetupRequest"
"124351","18039.035528","10.1.0.2","192.168.2.10","NAS-5GS","1163","Authentication Failure"
"124352","18039.115642","10.1.0.1","192.168.2.10","HTTP/2","277","42598  >  22021 Len=235"
"124353","18039.279231","192.168.1.10","172.16.1.1","UDP","798","49867  >  34719 Len=756"
"124354","18039.345108","192.168.1.10","10.1.0.10","NGAP","311","UEContextReleaseRequest"
"124355","18039.436954","192.168.1.10","10.1.0.11","NAS-5GS","333","Registration Request"
"124356","18039.496671","172.16.0.2","172.16.1.2","DNS","1273","Standard query"
"124357","18039.585441","172.16.0.2","10.0.0.11","GTPv2","316","Modify Bearer Request"
"124358","18039.792302","10.1.0.2","10.0.0.11","GTPv2","410","Modify Bearer Request"
"124359","18039.842302","10.1.0.1","10.1.0.10","RRC","970","RRCReconfigurationComplete"
"124360","18039.892302","10.0.0.1","10.1.0.11","NAS-5GS","1318","Deregistration Request"
"124361","18039.942302","10.1.0.2","10.1.0.10","ICMP","443","Destination unreachable"
"124362","18039.992302","172.16.0.2","10.0.0.11","RRC","919","RRCRelease"
"124363","18040.042302","10.1.0.2","10.0.0.10","NAS-5GS","1244","Deregistration Request"
"124364","18040.092302","192.168.1.10","10.1.0.10","PFCP","903","Session Establishment Request"
"124365","18040.175025","192.168.1.11","10.0.0.11","NGAP","1051","PathSwitchRequest"
"124366","18040.272575","192.168.1.11","172.16.1.1","PFCP","428","Session Modification Request"
"124367","18040.43466","10.0.0.1","10.0.0.11","GTPv2","481","Create Session Response"
"124368","18040.625024","192.168.1.11","192.168.2.11","NGAP","444","HandoverRequest"
"124369","18040.761787","10.1.0.1","10.1.0.10","UDP","1343","25781  >  39399 Len=1301"
"124370","18040.811787","172.16.0.1","172.16.1.1","NGAP","709","NGSetupRequest"
"124371","18040.939974","10.1.0.2","172.16.1.2","HTTP/2","445","54590  >  28758 Len=403"
"124372","18040.989974","10.0.0.1","10.0.0.11","PFCP","923","Session Establishment Request"
"124373","18041.071943","10.1.0.1","10.0.0.10","NAS-5GS","1360","Authentication Failure"
"124374","18041.323069","10.0.0.2","10.0.0.11","PFCP","359","Session Establishment Request"
"124375","18041.551784","10.1.0.1","192.168.2.11","HTTP/2","847","36527  >  40619 Len=805"
"124376","18041.601784","172.16.0.2","172.16.1.2","NGAP","72","InitialContextSetupRequest"
"124377","18041.682258","10.1.0.2","192.168.2.10","UDP","493","63940  >  43903 Len=451"
"124378","18041.732498","10.0.0.2","10.1.0.10","NAS-5GS","654","Authentication Failure"
"124379","18041.786423","172.16.0.2","10.0.0.10","HTTP/2","1332","58667  >  13248 Len=1290"
"124380","18041.836423","10.1.0.1","10.1.0.10","NGAP","1228","UEContextReleaseRequest"
"124381","18042.164898","192.168.1.11","10.1.0.10","DNS","1362","Standard query"
"124382","18042.225834","192.168.1.10","10.1.0.10","PFCP","412","Session Deletion Request"
"124383","18042.275834","172.16.0.2","10.1.0.11","NAS-5GS","74","Registration Request"
"124384","18042.325834","192.168.1.11","172.16.1.2","UDP","1414","9967  >  20387 Len=1372"
"124385","18042.405143","10.1.0.1","10.0.0.11","HTTP/2","613","37164  >  31232 Len=571"
"124386","18042.461454","172.16.0.2","10.0.0.10","HTTP/2","205","39671  >  30507 Len=163"
"124387","18042.511454","10.1.0.2","10.0.0.11","GTPv2","1354","Modify Bearer Request"
"124388","18042.569711","10.1.0.1","10.1.0.10","NGAP","687","HandoverRequest"
"124389","18042.698259","10.0.0.2","10.0.0.10","HTTP/2","140","15048  >  16981 Len=98"
"124390","18042.748259","10.1.0.1","10.1.0.10","NAS-5GS","1124","Service Reject"
"124391","18042.896373","192.168.1.10","192.168.2.11","HTTP/2","52","14078  >  29262 Len=10"
"124392","18042.946373","10.0.0.2","10.0.0.10","RRC","335","RRCReconfigurationComplete"
"124393","18043.002838","10.0.0.2","172.16.1.1","HTTP/2","288","3808  >  29630 Len=246"
"124394","18043.251885","192.168.1.11","10.0.0.11","NAS-5GS","55","Registration Request"
"124395","18043.351331","10.1.0.2","10.0.0.10","NAS-5GS","655","Authentication Failure"
"124396","18043.520854","10.1.0.1","10.1.0.11","HTTP/2","1091","61284  >  37244 Len=1049"
"124397","18043.570854","172.16.0.2","172.16.1.1","UDP","862","34207  >  12656 Len=820"
"124398","18043.620854","192.168.1.11","10.1.0.11","HTTP/2","666","31654  >  57366 Len=624"
"124399","18043.670854","10.0.0.1","172.16.1.2","UDP","151","29222  >  24194 Len=109"
"124400","18043.720854","10.0.0.1","172.16.1.1","NGAP","239","InitialContextSetupRequest"
"124401","18043.770854","172.16.0.1","172.16.1.1","NGAP","439","InitialContextSetupRequest"
"124402","18043.825814","10.0.0.1","10.1.0.10","GTPv2","576","Modify Bearer Request"
"124403","18043.875814","10.0.0.2","172.16.1.1","GTPv2","451","Delete Session Request"
"124404","18043.925814","172.16.0.2","10.1.0.11","NAS-5GS","968","Registration Request"
"124405","18043.975814","10.0.0.2","192.168.2.11","HTTP/2","427","34540  >  9417 Len=385"
"124406","18044.029741","192.168.1.11","172.16.1.2","NGAP","375","InitialContextSetupRequest"
"124407","18044.079741","10.0.0.1","192.168.2.11","NAS-5GS","878","Authentication Failure"
"124408","18044.153635","10.0.0.1","192.168.2.10","NAS-5GS","1417","Service Reject"
"124409","18044.203635","10.0.0.2","192.168.2.10","NGAP","273","PathSwitchRequest"
"124410","18044.253635","10.0.0.1","192.168.2.10","RRC","1112","RRCSetupComplete"
"124411","18044.303635","172.16.0.2","192.168.2.10","NGAP","1055","PathSwitchRequest"
"124412","18044.491184","10.1.0.2","172.16.1.1","NAS-5GS","1069","Registration Request"
"124413","18044.541184","10.0.0.1","172.16.1.1","HTTP/2","1065","6392  >  3803 Len=1023"
"124414","18044.591184","10.1.0.1","172.16.1.1","NGAP","229","InitialContextSetupRequest"
"124415","18044.850414","192.168.1.10","172.16.1.2","HTTP/2","80","45824  >  23850 Len=38"
"124416","18044.900414","192.168.1.10","10.0.0.11","HTTP/2","53","56942  >  12995 Len=11"
"124417","18044.950414","192.168.1.11","10.1.0.10","HTTP/2","813","59608  >  40131 Len=771"
"124418","18045.000414","172.16.0.2","10.1.0.11","HTTP/2","678","27467  >  13318 Len=636"
"124419","18045.050414","10.1.0.2","10.1.0.10","HTTP/2","1369","52535  >  23336 Len=1327"
"124420","18045.419791","10.0.0.2","10.1.0.10","NGAP","849","UEContextReleaseRequest"
"124421","18045.469791","10.1.0.1","172.16.1.2","NGAP","282","NGSetupRequest"
"124422","18045.624819","192.168.1.11","10.0.0.11","GTPv2","1160","Create Session Request"
"124423","18045.674819","192.168.1.10","10.1.0.10","DNS","558","Standard query"
"124424","18045.724819","192.168.1.10","192.168.2.10","HTTP/2","1019","37975  >  57667 Len=977"
"124425","18045.774819","10.1.0.2","172.16.1.2","NGAP","1453","NGSetupRequest"
"124426","18045.869927","172.16.0.1","172.16.1.1","UDP","1418","27443  >  13689 Len=1376"
"124427","18045.919927","192.168.1.10","10.1.0.10","PFCP","391","Heartbeat Request"
"124428","18045.976885","192.168.1.10","192.168.2.11","UDP","975","10400  >  30546 Len=933"
"124429","18046.120974","10.0.0.1","10.0.0.10","NGAP","1197","NGSetupRequest"
"124430","18046.172171","172.16.0.2","10.1.0.11","NAS-5GS","1285","Service Reject"
"124431","18046.358135","10.0.0.1","10.1.0.11","NAS-5GS","619","Service Reject"
"124432","18046.666532","172.16.0.2","192.168.2.10","HTTP/2","1080","23625  >  38757 Len=1038"
"124433","18046.826415","10.0.0.1","172.16.1.2","ICMP","498","Destination unreachable"
"124434","18046.950511","10.1.0.2","192.168.2.11","PFCP","54","Session Establishment Request"
"124435","18047.089333","10.1.0.2","192.168.2.11","UDP","1249","11502  >  37580 Len=1207"
"124436","18047.393226","10.1.0.2","192.168.2.11","HTTP/2","55","24854  >  10587 Len=13"
"124437","18047.443226","192.168.1.11","10.0.0.10","PFCP","586","Session Modification Request"
"124438","18047.493226","172.16.0.2","192.168.2.11","GTPv2","491","Create Session Request"
"124439","18047.709447","10.1.0.2","10.0.0.10","NAS-5GS","1008","Authentication Failure"
"124440","18047.808892","10.0.0.1","10.1.0.10","RRC","1192","RRCReconfiguration"
"124441","18048.078924","10.0.0.2","192.168.2.10","HTTP/2","258","27355  >  48336 Len=216"
"124442","18048.128924","10.0.0.2","10.1.0.10","RRC","288","RRCRelease"
"124443","18048.178924","192.168.1.11","192.168.2.11","PFCP","821","Session Deletion Request"
"124444","18048.228924","10.0.0.2","10.0.0.11","RRC","425","RRCReconfigurationComplete"
"124445","18048.278924","172.16.0.2","172.16.1.2","DNS","1047","Standard query"
"124446","18048.361289","10.1.0.2","172.16.1.1","PFCP","379","Session Establishment Request"
"124447","18048.496938","192.168.1.11","192.168.2.10","NAS-5GS","822","Service Reject"
"124448","18048.63715","10.1.0.1","10.0.0.11","GTPv2","1202","Delete Session Request"
"124449","18048.69657","172.16.0.2","172.16.1.1","NAS-5GS","1389","Service Reject"
"124450","18048.772729","172.16.0.1","10.1.0.10","NAS-5GS","1029","Service Reject"
"124451","18048.984641","10.1.0.2","192.168.2.11","NAS-5GS","567","Service Reject"
"124452","18049.06971","172.16.0.1","172.16.1.1","NGAP","1277","HandoverRequest"
"124453","18049.14626","192.168.1.11","172.16.1.2","NGAP","490","HandoverRequest"
"124454","18049.19626","172.16.0.1","10.1.0.11","HTTP/2","1020","4563  >  33336 Len=978"
"124455","18049.24626","172.16.0.2","192.168.2.11","DNS","1494","Standard query response"
"124456","18049.29626","172.16.0.1","10.1.0.10","GTPv2","463","Create Session Request"
"124457","18049.34626","10.0.0.2","192.168.2.11","NAS-5GS","950","Service Reject"
"124458","18049.4906","192.168.1.11","10.1.0.11","HTTP/2","1222","11255  >  34983 Len=1180"
"124459","18049.5406","192.168.1.11","192.168.2.10","HTTP/2","379","48823  >  6346 Len=337"
"124460","18049.5906","10.0.0.2","172.16.1.1","NAS-5GS","258","Service Reject"
"124461","18049.670856","192.168.1.11","10.0.0.11","DNS","541","Standard query"
"124462","18049.720856","172.16.0.1","192.168.2.11","DNS","708","Standard query response"
"124463","18049.770856","192.168.1.11","172.16.1.1","HTTP/2","1319","27103  >  42246 Len=1277"
"124464","18049.826337","192.168.1.11","10.1.0.10","HTTP/2","226","4827  >  10877 Len=184"
"124465","18049.921354","192.168.1.10","192.168.2.11","RRC","1167","RRCSetup"
"124466","18050.071066","10.1.0.1","10.1.0.10","PFCP","226","Session Modification Request"
"124467","18050.121066","10.0.0.2","10.0.0.11","PFCP","1117","Session Deletion Request"
"124468","18050.171066","10.0.0.1","192.168.2.11","PFCP","770","Session Modification Request"
"124469","18050.233207","192.168.1.10","192.168.2.10","NAS-5GS","374","Deregistration Request"
"124470","18050.368632","10.1.0.2","172.16.1.1","PFCP","1413","Session Modification Request"
"124471","18050.455765","10.1.0.1","10.1.0.11","NGAP","480","InitialUEMessage"
"124472","18050.505765","172.16.0.2","192.168.2.10","UDP","515","35388  >  45125 Len=473"
"124473","18050.555765","10.0.0.2","192.168.2.11","HTTP/2","1109","12333  >  21447 Len=1067"
"124474","18050.795759","192.168.1.11","10.1.0.11","ICMP","839","Destination unreachable"
"124475","18050.890473","172.16.0.2","10.1.0.10","UDP","154","15151  >  15854 Len=112"
"124476","18050.940473","10.0.0.1","192.168.2.11","ICMP","790","Echo (ping) reply"
"124477","18050.990473","192.168.1.10","10.0.0.10","HTTP/2","276","51928  >  24977 Len=234"
"124478","18051.15405","10.0.0.2","172.16.1.1","ICMP","1430","Echo (ping) reply"
"124479","18051.20405","10.0.0.2","192.168.2.10","NGAP","1370","InitialContextSetupRequest"
"124480","18051.260502","172.16.0.2","172.16.1.2","NAS-5GS","677","Registration Request"
"124481","18051.357724","192.168.1.10","10.1.0.11","PFCP","1033","Session Establishment Request"
"124482","18051.421001","192.168.1.10","172.16.1.2","UDP","962","64658  >  39686 Len=920"
"124483","18051.505151","10.1.0.1","10.1.0.11","NGAP","1268","PathSwitchRequest"
"124484","18051.568539","10.1.0.1","172.16.1.1","DNS","1497","Standard query response"
"124485","18051.663189","10.1.0.1","10.1.0.11","NGAP","333","NGSetupRequest"
"124486","18051.713189","10.0.0.2","172.16.1.1","UDP","634","39466  >  40478 Len=592"
"124487","18051.828625","192.168.1.10","192.168.2.10","GTPv2","955","Create Session Response"
"124488","18051.95463","10.0.0.1","172.16.1.1","UDP","366","63082  >  9993 Len=324"
"124489","18052.00463","10.0.0.1","10.0.0.10","ICMP","662","Echo (ping) reply"
"124490","18052.05463","172.16.0.2","10.1.0.11","PFCP","758","Session Establishment Request"
"124491","18052.167825","10.1.0.1","10.1.0.11","PFCP","1414","Heartbeat Request"
"124492","18052.217825","172.16.0.1","172.16.1.1","ICMP","501","Echo (ping) reply"
"124493","18052.322968","192.168.1.10","10.0.0.11","UDP","498","54436  >  63778 Len=456"
"124494","18052.414627","192.168.1.11","10.0.0.10","NGAP","628","HandoverRequest"
"124495","18052.521512","10.0.0.2","192.168.2.11","GTPv2","60","Modify Bearer Request"
"124496","18052.579576","10.0.0.2","10.0.0.11","NGAP","453","InitialContextSetupRequest"
"124497","18052.629576","172.16.0.2","10.0.0.10","HTTP/2","934","25400  >  9477 Len=892"
"124498","18052.683508","172.16.0.2","192.168.2.11","GTPv2","858","Create Session Request"
"124499","18052.733508","10.0.0.1","10.0.0.10","NAS-5GS","1308","Authentication Failure"
"124500","18052.793016","10.1.0.1","192.168.2.10","PFCP","106","Heartbeat Request"
"124501","18052.843016","192.168.1.10","172.16.1.2","DNS","1070","Standard query response"
"124502","18052.994665","172.16.0.2","10.0.0.11","HTTP/2","1116","12114  >  48297 Len=1074"
"124503","18053.187293","172.16.0.1","10.1.0.11","NGAP","238","HandoverRequest"
"124504","18053.237293","10.0.0.1","10.0.0.11","HTTP/2","1473","33395  >  23420 Len=1431"
"124505","18053.382176","172.16.0.1","192.168.2.10","NAS-5GS","604","Service Reject"
